po_id,po_line_id,vendor_id,category_id,region_id,order_date,ordered_amount,currency
PO07439,POL1,v024,CAT08,NA,2024-01-20,31753.76,usd
PO07440,POL1 ,V247 ,CAT02,EMEA,2024-10-27,7277.13,usd
PO07441,POL3,V289,CAT08,EMEA,2023-09-10,28706.13, USD
PO07442,POL2,V125,CAT02,NA ,2024-09-25,45439.76,USD
PO07443,POL1,V405,CAT09,LATAM ,2024-02-17,36672.29,usd
PO07444, POL2,V416,CAT03,na,2024-11-03,44568.58,
PO07445, POL3,v388,CAT10,emea,2023-07-20,48288.15,usd
PO07446, POL2, V247,CAT09,emea,2024-11-17,29421.65,usd
PO07447,POL3,V182 ,CAT10 ,NA,2024-09-23,10982.19,USD
PO07448,POL2,V021,CAT09 ,LATAM,2024-12-13,51948.67,
PO07449, POL2,V423,CAT01,APAC,2023-05-20,38571.3,
PO07450,POL1 ,V334,cat02,EMEA ,2024-01-24,33193.89,
PO07451,POL1,V281,CAT06,APAC,2024-02-26,63625.54,usd
PO07452,POL1,V277,CAT01, APAC,2024-08-01,90401.6,usd
PO07453,pol3, V167,CAT09,NA,2023-04-16,56647.1,USD
PO07454,POL1 ,V109,CAT04, LATAM,2024-09-07,79606.27,USD
PO07455,pol2,V150,CAT09,LATAM,2024-05-08,62431.85,
PO07456,POL1 ,V242,CAT05,APAC ,2024-02-01,35468.09,USD
PO07457,POL1,V270 ,CAT07 ,NA,2024-08-05,49319.53, USD
PO07458, POL1,V482,cat08,na,2024-02-07,32100.13,
PO07459,POL2,V147,CAT06,na,2023-07-21,76437.64,usd
PO07460,POL3,V405,CAT04, LATAM,2023-07-20,20399.47,USD
PO07461,POL1,V156,CAT09 ,EMEA,2023-01-04,42325.76,USD
PO07462,POL2,V208,CAT02, LATAM,2023-07-06,45163.76,usd
PO07463, POL3,V344,CAT06 , EMEA,2023-10-22,24417.46, USD
PO07464,POL2 ,V349,CAT03,latam,2023-04-05,75447.88, USD
PO07465,POL2,V176,CAT08,EMEA,2023-11-18,31292.83, USD
PO07466, POL3,V196,cat05,APAC ,2024-12-14,40913.7,usd
PO07467,POL1,V119,CAT01,APAC,2024-09-27,84351.83,USD
PO07468,POL2,V361,CAT07,NA,2024-07-28,95936.07,
PO07469,POL3,V336, CAT03,apac,2023-09-22,22576.23,usd
PO07470,POL1,V022 ,CAT07, EMEA,2023-10-04,87205.0,USD
PO07471,POL3 ,V172, CAT07,NA,2024-08-26,14736.42,
PO07472, POL1,V486,CAT09,na,2024-03-18,4310.62,usd
PO07473,POL1,v071,CAT08 ,EMEA,2024-04-14,9784.7,usd
PO07474,POL2,V012, CAT07,EMEA,2024-12-07,2625.95,usd
PO07475,POL1,V319, CAT06,LATAM ,2024-08-24,92641.49,usd
PO07476,POL3,V197,CAT06, EMEA,2023-09-21,91704.18,USD
PO07477,pol3,V158 ,CAT03,NA,2024-07-01,92212.27,
PO07478,pol3,V224,CAT05,EMEA,2024-11-08,44927.94, USD
PO07479,POL2,V357, CAT10, LATAM,2023-11-15,67026.41,USD
PO07480,POL3,V423,CAT09,,2024-04-08,11389.81,
PO07481,pol1,V472,CAT06,NA,2023-04-20,8826.71,
PO07482, POL1,V336,CAT01,apac,2024-02-16,25312.78,usd
PO07483,POL3 ,v112,CAT01 , EMEA,2024-05-24,52009.99, USD
PO07484,POL1 ,V072 ,CAT02,NA,2024-01-16,98448.75,USD
PO07485, POL1,V186,CAT07,NA ,2024-02-01,16018.4,USD
PO07486,pol2,v470,CAT07,NA ,2024-08-09,75003.12,
PO07487,POL2, V020,CAT09 ,APAC,2024-11-11,74943.91,USD
PO07488, POL1,V121,CAT10 ,LATAM,2023-10-21,72637.34,usd
PO07489,POL1,V391,CAT04,LATAM ,2024-06-06,25332.52, USD
PO07490,POL1,V330 ,CAT09,NA,2024-01-07,35082.34,
PO07491,POL3,V140, CAT09,apac,2024-10-15,96347.04,USD
PO07492,POL1 ,V402,CAT06,EMEA,2024-03-12,67654.92,
PO07493,POL1,V364,cat03,EMEA,2023-11-10,90287.65, USD
PO07494,POL1 ,V127,cat09, NA,2024-10-27,40648.95,
PO07495,POL2,V395,CAT01,APAC,2024-07-28,10049.42,USD
PO07496,pol1,V134,CAT10, EMEA,2023-09-13,98014.71, USD
PO07497,pol2,V465,CAT03,EMEA ,2023-01-20,23720.8, USD
PO07498,pol3,V010,CAT02, EMEA,2024-08-31,11848.41,usd
PO07499,POL1,V462,CAT10 , EMEA,2024-06-02,99278.53, USD
PO07500,POL1,V390,CAT07,EMEA,2024-05-30,37551.07,usd
PO07501,POL2, V214,cat02,APAC,2024-09-06,23531.91,USD
PO07502,POL2,V432 ,CAT09,APAC,2023-02-25,81504.22,usd
PO07503,POL1,v006,CAT06,LATAM,2024-07-17,64242.16,USD
PO07504,POL2,V057,cat09,na,2023-03-25,51658.69,usd
PO07505,POL2,v290,CAT02,APAC,2023-12-01,34024.53, USD
PO07506,POL2,V108, CAT06, LATAM,2023-11-23,18495.07,USD
PO07507,POL1,V008,cat04, APAC,2023-02-23,81062.92,usd
PO07508, POL1,v496, CAT05,NA,2024-11-11,48637.37, USD
PO07509,pol2,V497,CAT05 , APAC,2024-01-24,36546.2,USD
PO07510,POL2 , V467,CAT04 ,EMEA,2023-10-28,66367.03,USD
PO07511, POL1,,cat03,,2023-03-02,13756.94,USD
PO07512,pol1,v321,CAT09 ,APAC,2023-07-26,,
PO07513,POL2, V309,cat06, EMEA,2023-08-09,34351.7,
PO07514,pol2,V282,CAT02 , NA,2024-11-07,17448.05, USD
PO07515,POL3,V052 ,CAT06,LATAM,2023-12-30,68702.89,
PO07516,POL1 ,v134,CAT02,NA,2024-10-28,17758.84,USD
PO07517, POL3, V079,CAT10 , LATAM,2024-01-28,97229.06,
PO07518, POL2,V058 ,CAT01, LATAM,2024-11-29,, USD
PO07519,POL2, V113,cat08, NA,2023-06-17,20280.93, USD
PO07520, POL2,V226,CAT01, LATAM,2024-03-13,72379.45,USD
PO07521,POL1,V232,CAT02,emea,2023-10-16,48417.48, USD
PO07522,POL3,V444,CAT03,APAC ,2024-11-25,78505.77,USD
PO07523,POL1,V484 ,CAT07,apac,2024-10-20,86965.65, USD
PO07524,POL3,V476,cat05,APAC,2023-02-18,12104.96,
PO07525,POL2 ,V328 ,CAT04 ,APAC,2024-06-29,41310.58,usd
PO07526,POL2 ,V251, CAT09,NA,2023-12-28,56043.99, USD
PO07527,POL1,V285,CAT08, APAC,2024-12-20,83857.89, USD
PO07528,POL2,V332,cat03,NA,2024-08-06,37948.48, USD
PO07529,POL3, V232,, LATAM,2023-12-15,36272.43,usd
PO07530, POL1,V334,cat10,emea,2023-11-23,76467.72,usd
PO07531,POL2 ,V173,CAT10, NA,2023-04-03,58311.19,usd
PO07532,POL3 ,V478 ,CAT05 ,APAC,2023-11-03,22752.91,usd
PO07533,POL2,V089,CAT03 ,LATAM ,2024-09-06,88886.14,
PO07534,POL2 ,V043,CAT06 , LATAM,2024-01-11,11565.05, USD
PO07535,POL1,v130,CAT09,NA,2024-04-10,45286.73,usd
PO07536,pol2,V171 , CAT09,EMEA,2023-05-22,41769.43, USD
PO07537,pol1,V135 ,CAT09 ,latam,2024-10-16,83309.51,usd
PO07538,pol1,V095 ,CAT05, APAC,2024-12-03,26654.69,usd
PO07539,POL3 ,V496,cat09,na,2023-06-12,18388.76, USD
PO07540,pol2, V257,CAT09,APAC,2024-07-28,89094.24,usd
PO07541,pol2,v307,CAT05,APAC,2023-04-13,9150.13,usd
PO07542,POL1,V379,CAT06,NA,2024-01-23,79689.61,usd
PO07543,POL1 ,V189,CAT08,latam,2023-02-05,54371.18,usd
PO07544,POL3 ,V345,cat02,LATAM,2023-11-29,49615.32,USD
PO07545,POL3, V453,CAT08, APAC,2024-09-27,9729.14,
PO07546, POL1,v478,CAT08,EMEA,2024-03-05,96629.61,USD
PO07547,POL2,V286,cat02,emea,2023-02-16,46787.53,
PO07548,POL1,v260,CAT02,LATAM ,2023-11-29,82280.69,
PO07549,POL1 , V070,CAT03,latam,2023-05-23,62651.18,USD
PO07550,pol2, V416,CAT04, NA,2024-01-29,62176.19,USD
PO07551,POL3,v228,cat08,NA,2024-04-03,64966.41, USD
PO07552, POL2, V477,CAT04,APAC,2023-03-23,35106.26,USD
PO07553,pol2,V160,CAT07,APAC,2024-03-02,15000.48,USD
PO07554,POL1,V244,CAT10,EMEA,2024-08-28,59650.15,usd
PO07555,pol1,V361 ,CAT08,APAC,2024-04-16,1458.4,USD
PO07556,POL2,V338 ,CAT10,emea,2024-04-14,45770.03,USD
PO07557,POL3,V224,cat08,LATAM ,2024-07-19,29748.85,
PO07558,pol2,V458,cat06, APAC,2023-03-14,45394.3,usd
PO07559,POL3,V088,cat05,latam,2024-09-02,2888.13,USD
PO07560,POL2,V098 ,CAT02,LATAM,2024-05-23,39505.93,usd
PO07561, POL1,V080 ,cat02,LATAM,2024-02-04,51811.37, USD
PO07562,pol1, V198,CAT06 ,EMEA ,2024-04-11,51503.57,USD
PO07563,pol2,v074,CAT01,emea,2024-11-28,7256.61, USD
PO07564,POL3,V369,CAT10,NA ,2023-08-14,, USD
PO07565,POL1,V107,CAT08,LATAM,2023-05-05,72136.65,usd
PO07566,POL3,V442 ,CAT06,LATAM,2023-11-08,83504.83,USD
PO07567, POL3,V038, CAT08,EMEA ,2024-07-15,78643.53,USD
PO07568,POL3, V342,CAT05,NA,2023-04-05,93236.09,
PO07569,POL3,V446 ,CAT07, LATAM,2023-06-09,29669.42,usd
PO07570, POL2,v396,cat01,EMEA,2023-09-29,41172.2,
PO07571,POL3 ,v174,cat03, NA,2024-05-15,40966.42,usd
PO07572,POL3,V463,cat10,APAC,2024-08-28,54655.78,
PO07573,POL3,V032 ,cat03,LATAM,2024-01-17,78506.91,
PO07574,pol3, V332,CAT09,LATAM,2024-03-12,92173.04,
PO07575,POL1 , V357,CAT04, APAC,2023-02-11,56592.21,usd
PO07576,POL3,v242, CAT03,latam,2023-11-29,45969.81,
PO07577,POL3,V097,CAT08,na,2024-11-17,80940.96, USD
PO07578,POL1,V355, CAT07,emea,2023-01-19,17868.65, USD
PO07579,POL3 ,V317,CAT05, LATAM,2024-12-08,30515.61,USD
PO07580,pol3,V480,CAT09,NA,2023-06-08,76162.54,usd
PO07581,POL3,v128,CAT03,apac,2023-02-17,37049.41,
PO07582,pol2, V082,CAT07,NA,2024-02-10,70352.88, USD
PO07583, POL1, V080,cat10,APAC,2023-12-11,97401.93,
PO07584,POL1,V230,CAT08 , APAC,2023-03-06,47097.52,usd
PO07585, POL1,v220,CAT07,APAC,2023-11-19,40934.83,usd
PO07586,POL3,V452,cat05,EMEA,2024-04-08,17831.77,
PO07587,POL1,V407,CAT01, NA,2023-05-23,93715.83,USD
PO07588,POL3,V298 ,CAT09,EMEA,2023-01-26,15412.93, USD
PO07589,POL3,v391,CAT10 ,LATAM,2023-07-04,93540.37, USD
PO07590,POL3,V328,CAT06,NA,2023-09-15,21418.29,USD
PO07591,pol3, V151,CAT07,EMEA,2024-10-24,44272.35,USD
PO07592,pol1,V500 ,CAT08 , NA,2024-11-22,31110.55, USD
PO07593,POL3,V311,CAT01, EMEA,2023-04-26,80998.72,
PO07594, POL1,v038, CAT07,APAC,2024-09-29,46862.57, USD
PO07595,POL2,v178, CAT09,EMEA,2023-01-28,69098.5,usd
PO07596,POL1,V081,CAT01 ,APAC,2023-12-26,11221.29,USD
PO07597, POL2,v373,CAT06,NA,2023-08-08,90392.35,USD
PO07598, POL2,V210,CAT09,na,2024-01-22,70857.42, USD
PO07599,POL1,V418, CAT06,EMEA ,2023-06-04,46931.36,usd
PO07600,POL3, V466,CAT03,APAC,2024-03-18,18541.8,usd
PO07601,POL1,v208,cat01,EMEA ,2023-07-27,97581.71,usd
PO07602,POL3 ,V331,CAT06,EMEA,2024-08-30,86599.77, USD
PO07603,POL2,V096,CAT08 ,APAC,2024-02-03,54372.16, USD
PO07604,POL3,V204, CAT02, EMEA,2023-09-12,29622.51,usd
PO07605,POL2,V365,CAT01,NA,2024-07-25,32531.39,
PO07606,pol3,V055,CAT01 ,NA,2023-11-30,48855.43,usd
PO07607,POL1,V008 ,cat03, EMEA,2024-03-16,84417.53,usd
PO07608,POL1 ,V022, CAT09,EMEA,2024-09-07,21187.45, USD
PO07609,POL3, V349,CAT02,LATAM,2023-02-14,4196.29,USD
PO07610,POL2,V103 ,cat05,NA ,2024-01-07,97897.37, USD
PO07611,POL3 ,V408,cat07,LATAM ,2024-10-22,,USD
PO07612,POL1,V050,CAT01,NA,2023-08-05,6446.53,
PO07613,POL3,V204,cat09, APAC,2024-01-22,12249.44,
PO07614,POL1, V419,CAT10,LATAM ,2023-06-07,96759.49,
PO07615,POL1,V217,cat02,NA,2023-12-20,20524.12, USD
PO07616,POL3,V445,CAT02, NA,2024-02-28,80058.03, USD
PO07617,POL2,V114,CAT05 ,na,2024-11-29,98392.15,USD
PO07618,POL2,V355,cat09,NA,2024-02-11,71996.37,
PO07619,pol1, V330,CAT06, EMEA,2024-01-14,98763.37,
PO07620, POL3,V037 ,CAT01,EMEA,2023-10-16,6715.35, USD
PO07621,POL3, V397,cat02,LATAM,2024-06-18,44746.74,USD
PO07622,POL3,V289,CAT06,EMEA,2023-04-18,39214.67,
PO07623,POL1,V185 ,cat02,LATAM,2024-08-24,38193.72,
PO07624,POL2,V415 , CAT07,EMEA,2023-02-25,16057.94,
PO07625,POL3,V297,CAT03,LATAM ,2023-04-22,2792.66,
PO07626,POL3 ,v345,CAT01,emea,2024-10-22,38586.11,
PO07627,pol1,V007, CAT02,NA,2023-04-21,73877.7, USD
PO07628,POL1,v094,CAT02,NA,2024-05-05,40357.13,
PO07629,pol3,v181,CAT06,LATAM ,2023-02-20,90066.78,USD
PO07630,pol3,v020,CAT07,apac,2024-04-29,61919.14, USD
PO07631,POL1, V468,CAT10,NA,2024-06-28,6923.01,usd
PO07632,POL3,V415,CAT04,latam,2023-05-09,35859.78,usd
PO07633,POL3,V488,CAT09 ,LATAM,2024-11-20,11504.45,
PO07634,pol1,V310 ,CAT07,LATAM,2023-04-18,42021.88,usd
PO07635,POL1,V054,CAT09,LATAM,2023-04-20,86687.64, USD
PO07636,POL2,v357,CAT08, LATAM,2024-05-03,66978.34, USD
PO07637,POL2,V493,CAT08,LATAM,2024-03-06,73037.45,USD
PO07638,POL3,V398,CAT05 ,latam,2023-10-07,29743.65,USD
PO07639,pol3,V490,CAT05,LATAM ,2023-09-04,75401.56,usd
PO07640,POL1,V031,cat08,EMEA,2024-11-09,68986.27,
PO07641,POL3,v040,CAT07,APAC,2024-12-12,53131.53,usd
PO07642,pol1,V433,CAT10,LATAM,2024-08-25,90936.08,usd
PO07643,POL3,V255, CAT04,APAC,2024-08-30,98684.18,USD
PO07644,pol2,V203,CAT10,latam,2024-03-20,71498.26,USD
PO07645,POL3,V453,CAT06, LATAM,2023-02-03,31329.67,usd
PO07646,pol3,v289,cat10,APAC,2024-02-10,41483.89,
PO07647,pol1,V329, CAT02,LATAM,2024-04-24,57765.14, USD
PO07648,POL2,v490,cat03,LATAM,2024-01-01,33485.89, USD
PO07649, POL3,V215,CAT06,NA ,2023-05-23,57189.79,
PO07650,POL1,V274,cat01,NA,2023-09-28,99651.35,
PO07651,POL2,V048,cat03, EMEA,2024-04-20,84566.01, USD
PO07652,pol1, V477,CAT01 ,latam,2024-12-09,34760.48,
PO07653,POL1 ,v059,CAT02,na,2024-12-13,,usd
PO07654,POL2 , V489,CAT04,LATAM,2024-01-06,49365.52, USD
PO07655,POL3,v028,CAT04,APAC,2023-01-22,49125.79, USD
PO07656,POL1 ,V043,CAT10 ,NA,2024-05-07,46885.9,USD
PO07657,pol3, V102,CAT09,NA ,2024-10-28,79380.72,usd
PO07658,POL1, V317,CAT08,NA,2023-03-13,74949.34,
PO07659,POL3,V014 , CAT02,apac,2023-06-28,65979.42,USD
PO07660, POL3,V433,CAT01,NA,2024-09-23,7550.23, USD
PO07661,POL2 ,V201,CAT01,NA,2024-04-01,30164.73,USD
PO07662,POL1,V021,CAT06,EMEA ,2024-11-04,27244.67, USD
PO07663, POL3,V091 , CAT06,LATAM ,2023-06-21,57444.82,USD
PO07664, POL1,V253,CAT02, LATAM,2023-12-29,90025.36,
PO07665,POL1 ,v168,CAT08 ,na,2024-07-10,79981.86,USD
PO07666,POL3,V320, CAT07,EMEA,2024-07-13,2976.32,
PO07667,POL3, V432, CAT03,NA,2024-05-02,55490.15,USD
PO07668,pol2,v033,CAT09 ,na,2023-04-20,87968.19,usd
PO07669,POL1,V117 ,CAT01,NA,2023-09-06,39965.64,usd
PO07670,POL2 ,V481,CAT09,EMEA,2023-05-20,, USD
PO07671,POL1, V402,CAT02,LATAM,2024-10-28,51722.76,USD
PO07672,POL2 ,V070,CAT06,LATAM,2023-06-28,93995.92,
PO07673,pol1,V348, CAT10,LATAM,2024-06-10,41422.96,USD
PO07674,POL2,V168,CAT03,EMEA,2024-04-30,9145.58,
PO07675,pol3,V152,CAT03 ,NA,2023-12-29,81008.12,USD
PO07676,POL2 ,V347,CAT05 ,LATAM,2023-09-14,28459.5,USD
PO07677, POL3,V487 ,cat01,NA,2023-06-04,97045.76,usd
PO07678,POL2 ,V251 ,CAT07,LATAM,2024-10-29,16670.65, USD
PO07679,POL3,V150, CAT06,EMEA,2024-06-12,95697.46,usd
PO07680,POL2,V260,CAT03,na,2024-08-17,61066.37, USD
PO07681, POL2,V160 ,CAT08,EMEA ,2023-01-28,36074.1, USD
PO07682,POL3,V233,cat05,APAC,2023-01-24,48990.35, USD
PO07683, POL2,V244,CAT02,latam,2024-01-15,66089.14,
PO07684,POL1,V426,CAT09,na,2024-02-09,58270.14, USD
PO07685,pol2, V139,CAT06, APAC,2024-04-24,80675.3,USD
PO07686,POL3,V205,CAT05,latam,2023-11-07,4188.98,
PO07687,POL2,v428,CAT02,latam,2023-03-12,,usd
PO07688,POL1 ,V432,CAT08 ,EMEA,2024-06-15,76666.52,USD
PO07689,POL3,V333,CAT07,APAC,2023-05-27,25616.98, USD
PO07690, POL3,V144 , CAT06,APAC,2024-10-24,38816.34,
PO07691,POL3 ,v279,CAT01,APAC,2024-07-30,61589.37,usd
PO07692,pol1,,CAT09,APAC,2023-11-03,45391.0, USD
PO07693,pol1,v380,CAT08,NA,2024-11-11,55935.38,usd
PO07694,POL3,V497,CAT09,LATAM ,2023-07-31,10648.0,usd
PO07695,POL2,V028,CAT04,,2023-02-10,48632.38,usd
PO07696,POL2,V228, CAT05, APAC,2023-12-02,24457.36,usd
PO07697, POL3,V323, CAT03, LATAM,2023-02-08,40048.94,USD
PO07698,POL2,V117,CAT01,NA ,2023-10-13,9718.44,USD
PO07699, POL3,V362 ,CAT06, EMEA,2023-10-05,59087.37,
PO07700,POL3,V099,CAT04,APAC,2024-07-07,41325.81, USD
PO07701, POL3,V413,CAT06 ,LATAM,2023-07-28,43612.46, USD
PO07702,POL2,V216 ,CAT08,APAC,2024-08-02,11426.3,
PO07703,pol2,V010,cat03,APAC,2023-03-08,88707.91,
PO07704,POL3,V160,CAT10,EMEA,2024-04-27,96908.26,
PO07705, POL2, V454,CAT05,LATAM,2023-07-14,46480.46,
PO07706,pol2,V472 ,CAT10,EMEA ,2023-02-15,15051.03,usd
PO07707, POL1,v096,CAT09,LATAM ,2023-01-23,53806.5,usd
PO07708,POL2,V086,CAT02,NA ,2024-07-27,95612.82, USD
PO07709,POL3,V498, CAT02,EMEA,2024-02-07,55252.46,USD
PO07710,POL2,v291, CAT02,apac,2023-11-28,32128.37,
PO07711, POL1,V381,CAT08,na,2024-11-24,9425.12, USD
PO07712, POL3, V198,cat07,APAC,2024-05-09,5735.26, USD
PO07713, POL3,V119,CAT08,APAC,2024-07-13,93155.71,usd
PO07714,POL2,V150,cat08,APAC ,2024-04-20,70805.92,USD
PO07715,POL1,V489,CAT01,LATAM ,2024-08-14,91038.17,usd
PO07716,POL3,V004,CAT05,APAC ,2024-05-18,53544.77,USD
PO07717, POL2,V354,CAT03,NA,2023-02-24,51479.48,usd
PO07718,POL3,V407 ,CAT01,EMEA,2023-10-14,94829.16, USD
PO07719,POL2,V239 , CAT09,APAC,2023-04-10,89154.17,usd
PO07720,POL1,V024,CAT01,APAC,2023-11-20,22171.07,usd
PO07721,POL2,V310, CAT02, EMEA,2024-04-29,99875.65,usd
PO07722,POL1,V186, CAT02,NA,2023-09-17,10956.28,USD
PO07723,POL1,V307,CAT09 ,APAC ,2023-05-16,78811.58,usd
PO07724, POL3,V003,CAT02,APAC,2024-09-30,98157.34,usd
PO07725,pol3,V417,CAT04,na,2024-08-12,42738.12, USD
PO07726,POL1, V226,CAT02, NA,2023-09-29,21627.88, USD
PO07727,POL3 ,V327,CAT10,APAC,2023-07-30,70933.82,usd
PO07728, POL3,V214 ,CAT08,NA ,2023-06-01,92812.32, USD
PO07729,POL3,v307, CAT04,EMEA ,2023-03-19,70573.76, USD
PO07730,POL1,V410 ,cat10,emea,2024-01-02,42356.6,
PO07731,POL2, V094,cat03,LATAM,2024-09-13,17744.38,
PO07732,POL3, V334,CAT02, APAC,2024-03-07,21005.58,usd
PO07733,POL1,V361,CAT01,LATAM,2024-03-05,40132.41,
PO07734,pol1,v402,CAT04,LATAM,2024-10-17,23178.4,usd
PO07735,POL2,v051,CAT07,APAC,2024-07-03,63015.91,USD
PO07736,POL1 ,V168,CAT10,LATAM,2023-05-30,60539.66,
PO07737,pol3, V087,CAT08,NA,2024-08-03,18077.19,
PO07738,POL1,v496,CAT08 , NA,2023-07-07,1069.41,usd
PO07739,POL3,V226,cat03,apac,2024-05-10,25692.92,usd
PO07740,POL1,V341,cat01,NA,2023-08-05,95489.71, USD
PO07741, POL2,v189, CAT09,LATAM,2023-02-22,57176.84, USD
PO07742,POL1, V173,CAT06,EMEA,2024-10-07,24585.88,
PO07743,POL2,V366,CAT10,LATAM,2024-05-09,7553.57,USD
PO07744,pol2,V320,CAT04 , NA,2023-09-13,5902.4, USD
PO07745,pol1,V428, CAT05,APAC ,2024-09-25,43035.08, USD
PO07746,pol3, V347,cat02,APAC,2023-09-03,89229.13,
PO07747,POL1,V202 ,CAT05,LATAM,2024-04-04,75219.89,
PO07748,POL3,V270,CAT06, APAC,2023-02-02,58462.94, USD
PO07749,POL2,V320,CAT10 ,LATAM,2024-05-10,89135.3,USD
PO07750,POL2 ,V474, CAT03,NA ,2023-08-04,55833.07, USD
PO07751,POL2,V366, CAT05,APAC ,2023-10-16,94118.91,usd
PO07752,POL1, V374,CAT06,EMEA ,2024-07-26,76103.99, USD
PO07753,POL3,V051,CAT09,EMEA,2023-11-28,49253.89,USD
PO07754,pol3,V163,CAT06,LATAM ,2024-03-04,63942.42,USD
PO07755,pol1, V048, CAT09,EMEA,2024-05-09,27818.04,USD
PO07756,POL2, V371,CAT02,LATAM ,2023-12-06,34901.41,usd
PO07757,POL1 ,V150,CAT09 ,LATAM,2024-07-02,85348.63, USD
PO07758,POL1,V160 ,CAT09,APAC,2023-11-11,85782.65, USD
PO07759, POL3, V495,CAT06,LATAM,2024-10-27,21573.73,
PO07760,POL1 , V039,CAT10,LATAM,2024-08-03,68268.99,
PO07761,POL3,V228,CAT07,LATAM,2024-08-31,22659.6,usd
PO07762,POL3,V241,CAT08,APAC,2023-01-04,41184.94,usd
PO07763, POL1,V136,CAT06,NA,2024-10-16,40800.51,
PO07764, POL1,V350,CAT08 ,EMEA,2023-02-27,57975.82,USD
PO07765,POL2,V165 ,CAT04,EMEA,2024-12-28,28811.88,USD
PO07766,POL2 ,V336 ,cat09,na,2024-11-17,7330.42,
PO07767,POL2 ,V244,CAT07 ,NA,2024-08-28,78797.29,
PO07768,POL3,V099,cat04,LATAM,2024-05-04,,USD
PO07769,POL2,V333,CAT09,NA,2023-09-20,54214.64,USD
PO07770,POL2,V478,CAT02,EMEA ,2024-08-28,71210.59, USD
PO07771,POL2,V237, CAT02,APAC ,2024-08-28,40240.12, USD
PO07772,POL1,V106,CAT02,LATAM,2023-08-13,89695.8,USD
PO07773,pol1, V059,cat10,LATAM,2024-03-27,33814.92,
PO07774,POL2, V232,CAT05 ,NA,2023-12-20,50967.03, USD
PO07775,pol3,V439, CAT07, EMEA,2024-04-03,59063.06,
PO07776,POL3,V324,CAT02,APAC ,2024-08-01,1271.46,
PO07777,POL3 , V233,CAT02,na,2023-06-09,74083.82,usd
PO07778, POL1,V494,CAT06, NA,2024-05-18,44041.5,
PO07779,POL3,V195,CAT07,NA,2023-02-28,25945.56,
PO07780,POL3 ,V217,CAT10, NA,2024-12-30,76659.44,USD
PO07781,POL2 ,V033,CAT05 , NA,2024-06-01,73349.6,USD
PO07782,POL1,V397,cat02,NA,2024-01-18,20095.71,usd
PO07783,POL3,V467,CAT05,LATAM,2024-01-13,61038.24,
PO07784,POL1,V067,CAT03,NA ,2023-07-15,10229.91,usd
PO07785,POL3,V030,cat07,APAC,2023-03-19,37560.46,usd
PO07786,POL1, V225,CAT02, NA,2024-01-25,98806.04,usd
PO07787,POL2,V437,CAT01, EMEA,2024-02-08,49694.15,usd
PO07788,POL3 , V216,CAT05,NA ,2023-12-23,95323.87,USD
PO07789,POL1, V139,CAT05 ,emea,2023-02-27,41837.6,
PO07790,pol2,V156,cat03,EMEA,2023-10-26,61838.37, USD
PO07791,POL2 ,V432, CAT08,EMEA,2023-08-23,28900.76,usd
PO07792,POL1,v130,CAT01,NA,2023-11-02,18798.22,usd
PO07793,POL1 ,V163,cat05,APAC ,2023-10-04,34729.74, USD
PO07794,POL2 , V203,CAT04,APAC,2024-07-06,82569.91,
PO07795, POL1,V141, CAT09,NA,2023-10-25,61101.46,
PO07796,POL3,V075,CAT06,APAC,2024-02-15,93988.88,usd
PO07797,POL3,V032 ,CAT09,LATAM ,2024-03-22,82186.92,
PO07798, POL3,V065,CAT05 ,LATAM,2023-04-24,77816.39,
PO07799,POL3,V041,CAT10,APAC,2024-10-10,74130.49,
PO07800,POL1, V134,CAT06,EMEA,2023-04-20,24019.28,
PO07801,POL3,V266,CAT04,APAC,2024-03-31,21587.02,USD
PO07802,POL2,V415,CAT07 ,LATAM,2024-04-17,8627.76,
PO07803,POL3 , V360, CAT05, EMEA,2023-04-02,, USD
PO07804,POL3,V122,CAT03,APAC ,2024-02-22,70260.95,USD
PO07805,POL1, V217,CAT04,LATAM,2023-06-05,94897.36,
PO07806,pol3,v034,CAT07,APAC,2023-08-31,66076.36,USD
PO07807,POL2,V147 ,CAT09,EMEA,2023-02-27,53766.81,
PO07808,pol2, V097,cat08,LATAM,2023-07-07,76343.6, USD
PO07809,POL2,V051,CAT08,LATAM,2023-10-15,86063.37,USD
PO07810, POL3,V444,CAT01,APAC,2024-06-06,77055.7,
PO07811,POL3,V162,CAT08,EMEA,2023-06-08,96814.02,usd
PO07812,POL2,V399,CAT09 ,NA,2024-08-09,96801.1, USD
PO07813,pol1,V148,CAT03,EMEA,2024-05-29,53905.53, USD
PO07814,POL2,V452,cat07, LATAM,2023-04-06,6093.51,usd
PO07815,POL3,V054,CAT06 ,na,2023-08-05,, USD
PO07816,POL2,v346,CAT06,APAC,2024-12-06,36664.02, USD
PO07817,POL3, V381, CAT10,EMEA,2023-07-07,27433.25,usd
PO07818,POL2,V324,CAT09, NA,2023-02-15,29278.69, USD
PO07819,POL3,V007,cat04, NA,2023-05-12,82217.06,USD
PO07820,POL3,V307,cat07,APAC,2024-05-20,50894.63, USD
PO07821,POL3,v328,CAT05,LATAM ,2023-05-31,93063.28,USD
PO07822,POL3,V296,CAT05 ,NA,2024-01-01,94101.14,USD
PO07823,POL2,v165,CAT01,APAC,2024-05-06,22314.25,
PO07824,POL1,V028,CAT10 ,NA ,2023-12-11,97694.39,
