invoice_id,invoice_line_id,po_id,vendor_id,invoice_date,invoice_amount,invoice_status
INV007066,INV1,PO06647 ,V220,2024-07-06,88886.58,CANCELLED
INV007067,INV2,po04416,v112,2024-12-20,1727.71,
INV007068,INV2 ,po07050,V426,2023-02-20,49921.38,
INV007069,INV1,PO05180 ,V256,2023-06-05,46039.59,CANCELLED
INV007070,INV1,PO02044, V242,2024-06-23,71798.02,posted
INV007071,INV2, PO04027,V141,2024-11-15,,POSTED
INV007072,INV1,po01066,V436,2024-03-14,55968.36,
INV007073,INV1,po01795,V141,2024-07-06,10080.76,Cancelled
INV007074,INV1,PO07193 ,V059 ,2023-03-14,50872.85,posted
INV007075,INV1,PO01219, V486,2023-04-12,15505.79,CANCELLED
INV007076,INV2,po04303,V114,2024-07-25,17190.55,posted
INV007077,INV2 ,PO07456, V331,2024-05-01,66496.61,
INV007078,INV1,po02030,V327,2023-01-02,13698.0,POSTED
INV007079,INV2 ,PO02334, V366,2024-06-14,31505.76,Cancelled
INV007080, INV1,PO02707, V355,2024-06-11,68587.65,
INV007081,INV1,po00784,v373,2024-02-19,,posted
INV007082,inv1,PO02614, V065,2023-08-28,46076.01,Cancelled
INV007083,INV2,PO01004,V409,2024-01-12,28000.44,
INV007084,INV2,PO04826,V028,2024-03-20,56038.16,CANCELLED
INV007085,inv2,PO04582,V219,2023-11-05,14514.09,Cancelled
INV007086,INV2,PO01211 ,V485,2023-09-08,63976.52,Cancelled
INV007087,INV2,po01419,v499,2024-02-11,86155.04,
INV007088,INV1 ,PO04927 ,V227 ,2024-12-21,47957.7,posted
INV007089,INV1,po03138, V177,2023-04-08,45269.93,POSTED
INV007090,inv2,PO06222,V223,2023-10-12,70720.55,Cancelled
INV007091,inv1,PO02051,V257,2024-07-21,17093.57,POSTED
INV007092,inv2,PO02080,v131,2024-10-23,33364.87,posted
INV007093, INV2,PO03191, V171,2024-02-06,1173.63,Cancelled
INV007094, INV2,PO00311,V372,2023-01-23,3489.98,CANCELLED
INV007095, INV1,PO00361 ,V001,2024-07-08,27470.17,Cancelled
INV007096,INV2 ,PO02783,V384,2023-08-29,8119.85,CANCELLED
INV007097, INV2,PO04052, V175,2024-10-19,24799.72,POSTED
INV007098,INV1,PO06254,v026,2024-09-23,85756.51,CANCELLED
INV007099,INV2,PO04683,V160,2024-03-01,91155.59,
INV007100,INV2,PO02499 ,V442 ,2023-09-07,26102.71,
INV007101,inv1,po00079, V079,2024-10-24,26463.77,POSTED
INV007102,INV1 , PO04389, V209,2023-11-02,71671.33,
INV007103,INV2, PO06738,v485,2023-07-05,14078.35,Cancelled
INV007104,INV1 ,PO03809,V041 ,2024-11-26,40144.14,posted
INV007105,INV1,PO00261 ,V267,2023-01-25,76809.63,
INV007106,INV2,po03512, V117,2023-02-11,73273.11,posted
INV007107,INV2 , PO04915,V399,2024-04-21,41785.04,Cancelled
INV007108,INV2,PO00923 ,V127 ,2024-12-23,83952.15,CANCELLED
INV007109,INV2 ,PO02623, V418,2023-05-10,89973.59,
INV007110,INV1,PO07260,V389,2024-06-18,24812.6,CANCELLED
INV007111,INV2,PO00275,V211,2023-05-10,62672.79,posted
INV007112, INV1,PO05315,V474,2023-07-21,3021.21,POSTED
INV007113,INV1 ,po05534,V380 ,2024-05-04,80896.6,CANCELLED
INV007114,INV1,PO06451 ,V110 ,2023-03-30,20468.92,posted
INV007115,INV1 ,PO07210,v040,2024-01-24,13676.9,Cancelled
INV007116, INV2,PO07938 ,V313,2023-04-12,21982.56,
INV007117,INV2,PO06971,V143,2024-06-04,86152.66,POSTED
INV007118,INV2,PO03074,V316,2024-08-03,34210.9,
INV007119,INV2,PO00955,V454,2024-06-15,11758.12,Cancelled
INV007120,INV2, PO03573,V154,2024-11-29,,POSTED
INV007121,INV2,PO06439, V318,2023-02-06,75821.47,POSTED
INV007122, INV1,PO00594 ,V093,2024-10-26,27358.97,Cancelled
INV007123,inv2,PO03020, V089,2024-05-07,90720.11,CANCELLED
INV007124, INV2,PO01794,V325,2023-11-19,10591.13,
INV007125, INV2,PO06201,v338,2024-08-17,22323.13,CANCELLED
INV007126, INV1,PO03810 ,v225,2024-03-30,,
INV007127,inv1, PO02320,V251,2023-07-09,89038.94,Cancelled
INV007128,INV2 , PO07784,v124,2023-10-25,1876.22,POSTED
INV007129,INV2,PO01039,V181,2023-11-09,56549.16,posted
INV007130, INV1,PO06238 ,V466,2023-03-04,92723.43,CANCELLED
INV007131,INV1,PO01884, V259,2023-09-26,62806.77,posted
INV007132,INV2 , PO02040,v290,2024-01-11,58143.92,posted
INV007133, INV1,po05784,v431,2023-08-11,59573.55,POSTED
INV007134,INV1 ,PO06310,V423,2023-01-07,968.23,posted
INV007135,INV2,PO01576,V256,2023-05-04,88591.3,CANCELLED
INV007136,INV2,PO06708, V165,2024-03-04,35437.82,POSTED
INV007137,INV2,PO04104, V006,2023-11-30,81367.65,posted
INV007138,INV2,PO02579,V084,2024-03-02,46459.47,POSTED
INV007139,inv1,PO03369,V330,2024-05-10,13247.28,posted
INV007140,INV1,PO03816,V124,2024-10-04,,CANCELLED
INV007141,INV2 ,PO04007,V373,2023-09-09,18735.65,posted
INV007142,INV1 ,PO05832,V349,2023-03-07,91606.4,posted
INV007143,inv2,po01642,V013,2024-04-03,29963.9,Cancelled
INV007144,INV2,PO01965,V221,2024-04-27,37243.55,CANCELLED
INV007145,INV1 ,PO07357,V075,2023-06-06,68898.98,Cancelled
INV007146, INV2,PO00175,v292,2023-02-10,22836.7,POSTED
INV007147,INV2,PO04724,V202,2024-02-20,80610.92,CANCELLED
INV007148,INV2,PO06887,V132 ,2023-08-14,46471.66,POSTED
INV007149,INV2,po03159,V128,2023-09-15,85568.76,POSTED
INV007150,INV2,PO05484 ,V330,2023-11-10,36377.63,CANCELLED
INV007151,INV1,PO02523, V450,2024-02-26,73198.81,Cancelled
INV007152,INV2,PO05236,V242,2023-08-18,1873.44,POSTED
INV007153,INV2,PO07965,V030 ,2024-03-06,87853.08,posted
INV007154,INV1 ,po03130,V205,2023-07-29,27568.42,
INV007155,inv2,PO03342,V446,2023-11-10,69066.93,
INV007156,INV1,PO07594 ,V302,2023-07-12,36938.81,CANCELLED
INV007157,INV2 ,po00656,V052,2024-06-25,10485.56,posted
INV007158, INV1,PO03528,V443,2024-12-17,63131.6,POSTED
INV007159, INV2,PO01177,V481,2024-09-01,46611.48,POSTED
INV007160,INV2 , PO05510,V133,2024-09-27,14914.09,CANCELLED
INV007161,INV2,po06679,V486,2023-10-10,48893.39,POSTED
INV007162,INV2,PO02544, V228,2023-11-16,63516.06,posted
INV007163,INV2,PO03405,V015,2023-07-01,74287.18,
INV007164,inv1,PO01869,V081,2024-10-14,2856.77,Cancelled
INV007165,INV2,PO02764,V399,2023-09-25,72487.09,POSTED
INV007166,INV2,po07000, V144,2023-09-03,71010.59,posted
INV007167,inv2,PO03147 ,V163 ,2024-12-14,20428.66,POSTED
INV007168,INV2 ,PO05839 , V253,2024-09-20,18857.9,
INV007169,INV1,PO06441,v162,2023-03-14,1117.54,POSTED
INV007170,INV2,PO00224,V082,2024-04-09,2399.56,posted
INV007171,INV1 , PO00600,V437,2024-05-22,56095.66,CANCELLED
INV007172,INV2,PO00548,v296,2023-10-28,62878.45,
INV007173,INV2,PO01697, V431,2023-01-26,49740.16,Cancelled
INV007174,INV2,po00369,V486 ,2023-06-23,6899.01,POSTED
INV007175,INV2, PO01232,V180,2024-11-27,32727.84,CANCELLED
INV007176,INV1,PO05305,V291,2024-05-06,53873.85,
INV007177, INV1,PO02038 ,,2024-04-22,46713.42,CANCELLED
INV007178,INV2, PO05739,V093 ,2023-09-29,54531.56,CANCELLED
INV007179,INV1 ,PO00529 ,v483,2024-06-05,62640.1,Cancelled
INV007180,INV2,PO01884,v371,2023-05-02,84660.88,Cancelled
INV007181,INV1,PO02490,V154 ,2024-01-28,72786.91,Cancelled
INV007182,INV1 ,po01885,V380 ,2024-03-06,35857.01,
INV007183,INV2,PO00661,V105,2023-03-26,47502.93,CANCELLED
INV007184,INV2,PO02810, V131,2023-10-30,4616.22,POSTED
INV007185,INV2,po05772,V223,2023-05-26,35086.98,Cancelled
INV007186,INV2 ,PO00830 ,V271,2024-05-02,83513.01,posted
INV007187, INV1, PO07081,v235,2024-08-08,21961.56,Cancelled
INV007188,INV2,PO04372 ,v307,2024-02-14,1003.52,Cancelled
INV007189,INV2,po00073, V089,2023-01-06,,
INV007190, INV2, PO06223,V169,2023-07-10,64922.07,POSTED
INV007191,INV2,PO05088,V365,2023-06-03,65492.93,
INV007192,INV1 ,PO02986 ,V224,2024-10-05,83963.15,
INV007193,INV2,PO00884,V218,2024-09-04,68110.83,POSTED
INV007194,INV1,PO06214,V166,2023-03-01,59943.01,
INV007195,INV2, PO03889,V172,2023-03-24,33634.68,
INV007196,INV2, PO01235,V356,2023-04-23,3160.7,posted
INV007197,INV2,PO06929,V369 ,2024-09-24,50913.13,
INV007198,INV2,PO04225,V049,2024-12-22,16990.12,CANCELLED
INV007199,INV2 ,PO06205,V231,2024-05-26,87911.89,Cancelled
INV007200,INV2,PO06005,V202,2023-02-07,10989.28,posted
INV007201,INV2,PO07423,V099,2024-11-29,88020.13,posted
INV007202,INV2 , PO01534,v263,2023-07-21,,CANCELLED
INV007203,INV2 ,PO03512,V253,2023-08-18,71626.83,Cancelled
INV007204,INV1,PO02737,V458 ,2023-05-07,28901.84,posted
INV007205,inv2,PO01307,V148 ,2024-01-17,9388.68,CANCELLED
INV007206,INV1,PO00761,V085,2024-11-05,5467.82,posted
INV007207,INV1,PO06939,V468,2023-01-29,30386.43,posted
INV007208, INV2,PO05317 ,V432,2023-10-15,89262.55,Cancelled
INV007209,inv1,PO04711,V156,2024-10-07,4569.97,Cancelled
INV007210,INV2 , PO06895, V102,2024-01-17,14074.57,
INV007211,INV1,PO00625, V286,2023-03-26,25257.65,CANCELLED
INV007212,inv1,po01856,V321,2024-07-19,33848.2,posted
INV007213,INV1,PO04441 ,V428 ,2023-10-05,2769.17,Cancelled
INV007214,INV1,PO04849 ,V122,2023-04-21,93964.92,POSTED
INV007215,INV2,po00389,V257,2023-02-28,65438.07,POSTED
INV007216,INV2,PO01229 ,V163,2024-01-18,72085.36,posted
INV007217,INV2,PO00782,v025,2023-05-20,60146.1,posted
INV007218,INV2,PO03887,V426,2024-01-28,30181.72,
INV007219,INV2,PO06751 ,v175,2024-12-10,50415.6,
INV007220,,PO02520,V180 ,2024-05-20,32792.43,posted
INV007221, INV1, PO04829,V210 ,2024-05-31,,
INV007222,INV1,PO04176 ,V086,2023-09-13,4475.29,CANCELLED
INV007223,INV1 ,PO01486 ,V491,2023-10-01,24868.52,CANCELLED
INV007224,INV2, PO07983,V254 ,2023-12-08,5180.73,
INV007225,INV2,PO05242,v242,2023-10-02,75400.01,POSTED
INV007226, INV1,PO01996,V438 ,2024-02-13,2714.3,POSTED
INV007227,INV2,PO00318,V152,2023-02-08,47346.41,Cancelled
INV007228, INV1,PO00919,V028 ,2023-11-05,87280.21,
INV007229,,PO07338,V360,2024-10-19,85484.76,posted
INV007230,INV1,PO01182,V098,2024-12-24,8462.34,
INV007231,inv1,PO01436, V434,2023-04-07,11213.55,POSTED
INV007232,INV2,PO04931,V266 ,2024-10-23,32413.48,
INV007233,INV1,PO02076,V375,2024-10-11,10032.57,posted
INV007234,INV1 ,PO03336 ,V374,2024-02-14,5086.08,
INV007235,INV2,PO00892,V139,2024-12-23,13511.25,CANCELLED
INV007236,INV1 ,PO02868,V178,2023-12-15,,
INV007237,INV1 ,PO07573,V092,2023-06-19,45739.46,
INV007238, INV2,PO07661 , V298,2024-12-13,48600.74,
INV007239,INV1,PO01787 ,V162 ,2023-06-23,34879.36,
INV007240,INV2, PO07698,V369,2023-07-01,1019.63,CANCELLED
INV007241,inv1,PO06426,V406,2023-07-02,34775.5,POSTED
INV007242,INV2,PO07799,V242,2024-03-18,40312.97,Cancelled
INV007243,INV2 ,PO05727 , V159,2023-01-30,43360.17,
INV007244,INV2,PO04790,V167,2024-05-31,61886.67,Cancelled
INV007245,INV1,po00955,V024,2024-12-11,59595.36,CANCELLED
INV007246,INV2,PO06605 , V395,2024-09-21,85305.38,
INV007247,INV2, PO05564,v377,2023-10-25,,Cancelled
INV007248,INV2,PO00469,V184,2024-11-26,45490.96,posted
INV007249,inv2,PO07013,V298,2024-09-15,16732.69,Cancelled
INV007250, INV2, PO02431,v348,2024-11-22,89081.85,POSTED
INV007251,INV2, PO01162,V442,2023-09-15,3340.78,
INV007252,inv2,PO03524,V422,2024-12-13,8845.39,POSTED
INV007253,INV2,PO07088 ,V290 ,2024-11-26,2144.86,
INV007254,INV2,PO00552,V296,2024-01-01,8490.78,POSTED
INV007255,INV2,PO02998,V163 ,2024-01-21,2365.59,POSTED
INV007256,INV1,PO01339, V418,2024-07-06,39142.21,
INV007257,INV1,PO01302, V094,2023-06-07,79130.59,POSTED
INV007258,inv2,po06301,V075,2023-07-21,70002.18,
INV007259,INV1,po05665,V171,2023-12-24,54629.81,Cancelled
INV007260, INV2,PO03320 ,V249,2024-04-18,34718.34,posted
INV007261, INV1,PO01046,V450,2023-12-19,10005.41,Cancelled
INV007262,INV2 ,PO07758,V322,2024-11-21,48762.9,POSTED
INV007263,INV1,PO05385,v371,2024-06-17,57851.4,posted
INV007264,INV1, PO03371,V174,2023-11-27,7974.39,
INV007265,inv1, PO07426,V304,2023-06-10,68397.63,Cancelled
INV007266,INV2 ,PO04637,V245 ,2024-09-20,47529.68,posted
INV007267, INV2,PO06937, V327,2023-04-15,34841.29,posted
INV007268, INV1,PO03610,V013,2023-02-22,45190.58,Cancelled
INV007269,INV2,PO06802 ,V028,2023-04-01,34378.75,Cancelled
INV007270, INV1,PO02653 ,V485 ,2023-04-26,16208.92,CANCELLED
INV007271,INV1,PO05558 ,V324,2023-12-05,80015.31,
INV007272, INV1, PO02101,,2024-05-22,37246.4,POSTED
INV007273,inv1,PO07925,V335,2024-07-22,12208.36,posted
INV007274,INV2,PO02890,v063,2024-12-18,38327.44,POSTED
INV007275,INV2,PO00868,v190,2023-03-01,58697.84,
INV007276,INV2,PO02653,v391,2024-10-29,92707.57,posted
INV007277,INV2 ,PO05655 ,V464,2024-12-09,53422.38,posted
INV007278,INV2,po03979,v494,2023-04-14,8000.63,POSTED
INV007279,INV2, PO01804,V204,2023-01-23,47024.32,POSTED
INV007280,INV2,PO06990,v280,2023-06-10,,Cancelled
INV007281,INV1 ,PO06335,V235,2024-07-20,3064.63,POSTED
INV007282,INV1,PO05786 ,V446,2023-10-24,14696.66,CANCELLED
INV007283, INV2,PO02196 ,V350,2023-06-21,56635.88,
INV007284,INV2,PO02735 ,v485,2024-08-03,77728.96,posted
INV007285,INV1,PO01827,V125,2024-01-10,10880.39,posted
INV007286,INV1, PO04592, V450,2023-02-14,93488.1,Cancelled
INV007287,INV2,PO05435,V321 ,2024-04-17,25599.12,posted
INV007288,INV1,PO05480,V263,2024-09-23,48028.91,CANCELLED
INV007289,inv1,PO01873 ,V488,2023-05-02,46100.16,posted
INV007290,INV1 ,PO06882 ,V423,2023-09-07,40185.76,posted
INV007291,INV1, PO04398,V318 ,2023-06-22,94073.25,CANCELLED
INV007292,inv2,PO01502,V097,2024-11-27,15264.52,posted
INV007293,INV2, PO07640,V490,2024-07-20,48036.43,
INV007294,INV2, PO07403,V325 ,2023-07-25,32157.38,posted
INV007295,INV2 ,PO02146,V462,2024-10-19,39681.27,posted
INV007296,,PO02212,V124,2024-05-24,,Cancelled
INV007297,INV2,PO07342,v114,2023-10-30,24812.88,
INV007298,INV2,,V371,2023-05-22,20535.94,Cancelled
INV007299,INV2 ,PO03398,V437,2024-07-29,50786.29,posted
INV007300, INV1, PO01664, V338,2024-01-08,53604.66,
INV007301,INV1 ,PO06555,V016,2023-11-02,37827.21,
INV007302,inv2,PO04107,V292,2024-08-01,58003.27,posted
INV007303,inv2,po00167,V197,2024-07-23,94662.71,posted
INV007304,INV2, PO01506,v206,2024-04-23,40783.04,
INV007305, INV2,PO06818,v160,2023-01-11,61253.14,CANCELLED
INV007306,INV2,PO07183,v161,2023-02-17,36813.47,POSTED
INV007307,INV2,po05240, V305,2023-02-02,89898.99,
INV007308,inv1,PO02953,V488,2024-03-15,39033.66,
INV007309,INV1,PO03920,v200,2023-07-02,93805.91,POSTED
INV007310,inv1,PO01122,v027,2023-01-16,25502.47,
INV007311,inv2,PO03252,V406,2024-07-09,66268.61,
INV007312,INV1 ,po07913, V109,2023-05-03,67096.96,
INV007313,INV1,PO05977,V188,2024-01-10,62297.01,posted
INV007314,INV2, PO04450,V219,2024-07-15,88163.0,Cancelled
INV007315,INV1,PO03596,V185,2023-05-03,25664.08,CANCELLED
INV007316, INV2, PO04394, V266,2023-02-22,21898.87,CANCELLED
INV007317,INV2,PO00183 ,V126,2024-09-15,7532.68,posted
INV007318,INV2, PO07803,V236,2024-03-29,59309.31,posted
INV007319, INV2, PO03822,V401,2023-01-27,71851.48,POSTED
INV007320,inv1,PO03895,V137,2024-08-23,53327.82,
INV007321,INV2,po07640,V230,2024-03-02,8225.01,CANCELLED
INV007322,inv1,PO02454,V311,2024-08-29,69355.65,CANCELLED
INV007323,INV1 ,PO02869,V299,2023-08-29,82146.7,Cancelled
INV007324,INV2,PO01171 ,V328 ,2023-02-09,15540.09,posted
INV007325,INV2,PO00844,V420,2023-02-06,78833.63,CANCELLED
INV007326,INV2 , PO07894,,2023-02-03,76312.22,CANCELLED
INV007327, INV2,PO05326 , V223,2024-05-28,52134.59,POSTED
INV007328,INV2,PO07891,V233,2023-08-18,45035.69,POSTED
INV007329,INV1, PO00078,v082,2024-06-14,4034.71,Cancelled
INV007330,INV2,PO07738, V089,2024-10-07,29814.68,POSTED
INV007331,inv1,PO04818,V074,2023-11-22,9224.95,posted
INV007332,INV2,,v387,2023-04-23,36573.51,POSTED
INV007333,,po06464,V090,2024-07-30,11094.69,Cancelled
INV007334,INV1,PO02413,v437,2023-02-02,69835.07,posted
INV007335,INV2 ,PO04842,v402,2024-08-29,29687.68,Cancelled
INV007336,INV1, PO00933,v234,2024-12-17,36820.65,Cancelled
INV007337,INV1,PO04099,V221 ,2023-04-12,88445.99,posted
INV007338,INV2, PO04548,V343,2023-02-05,56914.8,posted
INV007339,inv1,po00301,V300,2023-10-18,13148.33,CANCELLED
INV007340, INV2,PO03920,v157,2023-11-14,56670.31,POSTED
INV007341, INV2,PO07897,V077 ,2023-09-17,81312.52,CANCELLED
INV007342, INV1, PO07788,V354,2024-07-11,90449.21,POSTED
INV007343, INV1,PO03430,V048,2024-08-23,68603.52,Cancelled
INV007344,INV2,PO07942 ,V356,2023-07-14,88962.42,CANCELLED
INV007345,INV2,PO05361, V163,2024-11-29,6363.41,CANCELLED
INV007346,INV2,PO02409 ,V213,2023-06-15,88992.67,
INV007347, INV1,PO03073 ,V149,2024-12-01,82417.72,posted
INV007348,INV2,PO05308,V070,2023-01-27,,CANCELLED
INV007349,INV2,PO01731 ,V048,2023-07-08,59133.71,Cancelled
INV007350,INV1 , PO07216, V248,2023-11-04,81271.64,
INV007351, INV1,PO00764,V331,2024-09-11,66688.63,POSTED
INV007352,INV2 ,PO01810 ,v480,2024-02-08,38175.4,
INV007353,INV2,PO03231,V429,2024-11-15,26331.61,POSTED
INV007354, INV2,PO01374,V459 ,2023-05-21,78304.61,Cancelled
INV007355,INV1, PO01424,V368 ,2023-07-24,53703.46,
INV007356,INV2,PO01431,v310,2023-02-20,82714.48,CANCELLED
INV007357,INV1,PO05818,V040,2023-01-03,86306.33,CANCELLED
INV007358,INV2,PO02201, V076,2024-12-08,14269.06,posted
INV007359,inv1,PO02754,V215,2023-09-11,3117.1,
INV007360,inv1,PO02418,v341,2024-07-22,44167.65,posted
INV007361,INV2, PO03452,V326,2023-08-31,,posted
INV007362,INV2,PO02366,v404,2023-05-02,51383.43,
INV007363,INV2,po01611, V387,2023-09-26,1091.68,posted
INV007364,INV1, PO01985,V399 ,2024-10-28,70104.67,Cancelled
INV007365,INV1 ,PO04047,V496,2024-04-14,92680.81,
INV007366,INV1 ,PO02370,V165,2024-02-15,22672.96,Cancelled
INV007367,INV2 ,PO04723,V305 ,2024-04-24,40732.61,Cancelled
INV007368,INV2,PO02953,V161,2024-06-18,38072.77,CANCELLED
INV007369,INV2,PO02699 ,,2024-10-16,65056.58,posted
INV007370,INV2,PO03703,V181 ,2023-05-24,56333.0,Cancelled
INV007371,INV2,PO04275 , V409,2023-09-10,92424.28,
INV007372,INV2 ,PO01622 ,V316 ,2023-02-18,80403.68,POSTED
INV007373,INV2,PO00245,v012,2023-08-20,,CANCELLED
INV007374, INV1, PO06859,V045,2024-04-16,60533.98,CANCELLED
INV007375,INV2,PO01018,V071,2024-07-17,58315.83,posted
INV007376,INV1,PO07308,v170,2024-11-05,90496.15,CANCELLED
INV007377, INV1,PO06444,V086,2024-03-17,80600.29,CANCELLED
INV007378, INV2,PO05938 ,V068,2023-07-07,93140.47,POSTED
INV007379,INV2,PO05026,V322,2023-09-15,66880.83,POSTED
INV007380,INV2,PO02841 ,V035,2024-11-20,68697.02,posted
INV007381,INV1,PO05998 ,v073,2024-02-15,13940.5,POSTED
INV007382,inv2,PO03082,V494,2024-12-06,25278.87,posted
INV007383,INV1,PO03136,v269,2023-08-30,56185.7,POSTED
INV007384,INV1, PO07222,V223,2023-09-19,18578.68,posted
INV007385,INV1 , PO05068,V270,2024-09-17,59006.87,Cancelled
INV007386,INV2,PO01701,V165,2023-12-16,,POSTED
INV007387,INV1,PO02914, V356,2024-04-21,24999.28,posted
INV007388,INV1, PO06404,V406,2023-06-27,61234.47,Cancelled
INV007389,inv1,PO00456,V440 ,2024-08-10,5027.17,posted
INV007390, INV1,PO06178,V477,2023-10-09,13049.34,POSTED
INV007391,INV1 ,PO02330,v320,2023-01-28,11677.79,
INV007392,INV2,PO07302,V150,2024-01-19,,Cancelled
INV007393,INV2,PO06087,v072,2023-12-21,91030.11,Cancelled
INV007394,inv2, PO01781,V465 ,2023-12-08,80451.87,posted
INV007395,INV1,PO00258,V052,2023-11-09,46856.97,posted
INV007396,INV2,po02474,V075,2024-10-13,78374.98,Cancelled
INV007397,INV2,PO01321,V261,2024-04-29,52372.89,POSTED
INV007398,INV2,,V462,2023-02-27,74307.81,POSTED
INV007399, INV1,PO06909 , V239,2023-10-17,69141.03,POSTED
INV007400, INV2,PO06126,V045,2023-09-05,,Cancelled
INV007401,inv1,po02404,V022,2024-03-26,19783.95,CANCELLED
INV007402,INV1,PO02391 ,V225 ,2024-07-02,29975.39,
INV007403,INV2,po03758,V199,2023-12-04,81691.84,POSTED
INV007404,INV1,PO05067,V285 ,2023-12-11,10686.26,Cancelled
INV007405, INV2, PO03593, V269,2024-07-14,79416.98,posted
INV007406,INV2,po01134,V236 ,2023-03-29,710.52,
INV007407,inv2,PO04118,v420,2024-04-05,12462.23,
INV007408,INV1,po04170,V158,2023-03-18,59506.36,Cancelled
INV007409,inv2,PO01022, V295,2024-02-05,26305.65,
INV007410,INV1 ,PO01730,v494,2024-06-28,86782.44,CANCELLED
INV007411,INV1,PO02654,V138,2023-08-21,67545.84,Cancelled
INV007412,INV1,PO05762,V362,2023-02-10,,POSTED
INV007413,INV2,PO07115, V345,2024-04-05,73214.01,CANCELLED
INV007414,inv1,PO03714,V269,2023-12-13,71512.41,posted
INV007415,INV1,PO04915, V481,2023-10-03,20949.51,Cancelled
INV007416,INV1,PO02425,V332,2024-09-06,23376.99,Cancelled
INV007417,INV2 ,po04224, V258,2023-05-28,60135.07,Cancelled
INV007418,INV1,PO05301 ,V294,2023-05-24,49001.75,
INV007419,INV2,PO02866 ,V302,2023-06-30,4137.3,CANCELLED
INV007420,inv1, PO05429,v186,2023-07-17,67880.01,Cancelled
INV007421,INV2,po07605,V490,2023-01-06,61112.21,posted
INV007422,INV2 ,po00970,V311,2024-02-01,15204.23,Cancelled
INV007423,INV1,PO04687, V144,2024-12-17,84263.53,Cancelled
INV007424,INV2,PO05664,V499,2024-01-25,20734.29,CANCELLED
INV007425,INV1, PO00210,V081,2023-01-27,85110.93,CANCELLED
INV007426,inv1,PO07526 ,v017,2024-09-16,85530.27,CANCELLED
INV007427,INV1,PO03678, V354,2023-11-22,52728.53,CANCELLED
INV007428,INV2, PO02280,v003,2024-07-06,27687.83,posted
INV007429,inv2,PO00052,V094,2023-08-08,89533.03,posted
INV007430,inv2,PO04453,v246,2024-12-03,69702.72,POSTED
INV007431,INV1,PO05081,V041,2023-07-17,26695.31,posted
INV007432,INV2 ,PO06427,V327,2024-11-30,22737.56,Cancelled
INV007433, INV1,po06306,V039 ,2023-08-04,16272.37,POSTED
INV007434,INV1,PO06854,V187 ,2023-09-24,56669.98,POSTED
INV007435,inv1,PO01766,V451,2023-08-28,8983.48,
INV007436,INV1,PO02937 ,V330,2023-07-09,15201.88,POSTED
INV007437,INV2,PO00902,V232,2023-02-10,74850.03,posted
INV007438,INV2,po04330,V019,2023-10-13,79514.25,CANCELLED
INV007439,INV2, PO01640,V400,2023-03-20,65787.04,posted
INV007440, INV1,po01142,V085,2024-01-30,12650.3,Cancelled
INV007441, INV2,po07612,V015,2023-09-02,6291.61,
INV007442,INV2,PO06567 ,V244 ,2023-07-03,71302.53,CANCELLED
INV007443,INV2, PO01002,V077 ,2023-05-22,70830.09,posted
INV007444,INV1,po06186, V422,2024-01-19,80791.67,POSTED
INV007445,INV2,PO01258,V171 ,2024-12-01,11274.13,posted
INV007446, INV2,PO07240,v231,2023-01-17,29212.46,CANCELLED
INV007447,INV2 ,po02339,V257,2024-08-16,67754.95,posted
INV007448, INV2,PO05112,V426,2023-06-24,70357.57,Cancelled
INV007449, INV1,PO07970,V064,2024-06-16,63003.69,CANCELLED
INV007450,INV2,PO02133,v271,2024-04-03,63591.27,
INV007451,INV2,PO01742,V149,2024-10-30,73600.3,POSTED
INV007452,INV2,po00555,V035,2023-02-23,59821.25,Cancelled
INV007453,INV1,PO03855 ,V432,2023-07-03,25018.31,Cancelled
INV007454,INV2,PO02389,V248,2024-05-09,77053.37,posted
INV007455,INV1,po06676,v425,2023-04-20,6500.66,CANCELLED
